"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-20",,,"0.00",,,"59","66","52"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-21",,,"0.00",,,"62","71","53"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-22",,,"0.51",,,"67","71","62"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-23",,,"0.00",,,"61","66","55"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-24",,,"0.00",,,"61","71","51"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-25",,,"0.01",,,"60","68","52"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-26",,,"0.52",,,"59","69","49"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-27",,,"1.06",,,"61","66","55"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-28",,,"0.53",,,"55","61","49"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-29",,,"0.84",,,"52","56","47"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-09-30",,,"0.00",,,"52","59","45"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-01",,,"0.01",,,"50","55","44"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-02",,,"0.00",,,"45","50","39"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-03",,,"0.12",,,"46","54","38"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-04",,,"0.27",,,"50","53","47"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-05",,,"0.00",,,"48","53","42"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-06",,,"0.00",,,"48","56","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-07",,,"0.00",,,"52","61","42"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-08",,,"0.00",,,"64","72","55"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-09",,,"0.00",,,"63","70","56"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-10",,,"0.00",,,"63","66","59"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-11",,,"0.00",,,"64","73","55"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-12",,,"0.00",,,"58","65","50"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-13",,,"0.00",,,"56","63","48"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-14",,,"0.48",,,"60","67","52"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-15",,,"0.01",,,"53","56","49"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-16",,,"0.00",,,"49","54","44"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-17",,,"0.00",,,"49","55","43"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-18",,,"0.00",,,"49","57","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-19",,,"0.00",,,"52","56","47"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-20",,,"0.00",,,"59","74","43"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-21",,,"0.14",,,"59","70","48"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-22",,,"0.12",,,"46","50","42"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-23",,,"0.04",,,"43","46","39"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-24",,,"0.00",,,"47","55","39"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-25",,,"0.35",,,"53","60","46"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-26",,,"0.48",,,"49","52","45"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-27",,,"0.00",,,"45","49","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-28",,,"0.06",,,"45","52","38"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-29",,,"0.01",,,"45","49","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-30",,,"0.00",,,"56","69","43"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-10-31",,,"0.02",,,"67","74","60"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-01",,,"0.06",,,"59","68","50"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-02",,,"0.00",,,"64","74","54"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-03",,,"0.00",,,"58","63","52"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-04",,,"0.01",,,"64","78","50"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-05",,,"0.01",,,"59","71","47"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-06",,,"0.01",,,"48","50","46"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-07",,,"0.00",,,"43","47","38"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-08",,,"0.00",,,"35","38","32"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-09",,,"0.00",,,"37","41","32"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-10",,,"0.00",,,"41","51","30"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-11",,,"0.38",,,"53","59","46"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-12",,,"0.36",,,"56","66","46"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-13",,,"0.11",,,"40","45","35"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-14",,,"0.00",,,"40","48","32"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-15",,,"0.07",,,"44","46","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-16",,,"0.00",,,"46","50","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-17",,,"0.00",,,"49","52","45"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-18",,,"0.20",,,"56","65","46"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-19",,,"0.43",,,"55","63","47"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-20",,,"0.00",,,"47","55","38"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-21",,,"0.00",,,"50","55","45"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-22",,,"0.00",,,"52","63","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-23",,,"0.00",,,"62","67","56"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-24",,,"0.19",,,"46","63","28"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-25",,,"0.00",,,"33","39","26"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-26",,,"0.00",,,"41","47","34"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-27",,,"0.51",,,"43","45","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-28",,,"1.31",,,"40","45","34"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-29",,,"0.05",,,"36","40","32"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-11-30",,,"0.00",,,"42","49","34"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-01",,,,,,,,
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-02",,,,,,,,
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-03",,,,,,,,
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-04",,,"0.00",,,"40","43","37"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-05",,,"0.26",,,"35","37","33"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-06",,,"0.08",,,"35","38","32"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-07",,,"0.00",,,"29","34","24"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-08",,,"0.00",,,"31","37","24"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-09",,,"0.00",,,"40","45","34"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-10",,,"0.26",,,"47","48","45"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-11",,,"0.01",,,"39","48","30"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-12",,,"0.00",,,"29","31","26"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-13",,,"0.00",,,"28","30","25"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-14",,,"0.19",,,"32","35","28"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-15",,,"0.00",,,"32","34","30"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-16",,,"0.02",,,"41","51","31"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-17",,,"0.00",,,"31","34","28"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-18",,,"0.01",,,"30","32","27"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-19",,,"0.05",,,"31","33","28"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-20",,,"0.00",,,"28","32","24"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-21",,,"0.00",,,"34","42","26"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-22",,,"0.06",,,"45","49","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-23",,,"0.53",,,"42","51","33"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-24",,,"0.27",,,"34","36","31"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-25",,,"0.00",,,"29","32","26"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-26",,,"0.00",,,"33","36","30"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-27",,,"0.00",,,"37","47","26"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-28",,,"0.00",,,"48","58","37"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-29",,,"0.26",,,"48","54","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-30",,,"0.21",,,"36","42","30"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2003-12-31",,,"0.00",,,"40","48","32"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-01",,,"0.12",,,"38","47","29"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-02",,,"0.00",,,"51","57","45"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-03",,,"0.01",,,"52","63","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-04",,,"0.58",,,"37","41","33"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-05",,,"0.04",,,"32","36","28"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-06",,,"0.00",,,"20","29","11"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-07",,,"0.00",,,"18","22","14"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-08",,,"0.00",,,"24","28","19"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-09",,,"0.00",,,"20","26","14"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-10",,,"0.00",,,"14","17","11"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-11",,,"0.00",,,"29","41","17"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-12",,,"0.04",,,"37","41","33"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-13",,,"0.01",,,"28","34","22"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-14",,,"0.18",,,"24","28","20"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-15",,,"0.00",,,"20","27","12"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-16",,,"0.00",,,"16","19","13"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-17",,,"0.03",,,"24","34","13"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-18",,,"0.00",,,"27","34","20"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-19",,,"0.00",,,"19","21","17"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-20",,,"0.00",,,"14","19","9"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-21",,,"0.00",,,"21","33","8"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-22",,,"0.00",,,"23","35","10"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-23",,,"0.03",,,"13","17","8"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-24",,,"0.00",,,"11","19","3"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-25",,,"0.00",,,"13","23","2"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-26",,,"0.25",,,"28","35","20"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-27",,,"0.20",,,"32","39","24"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-28",,,"0.00",,,"24","28","19"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-29",,,"0.00",,,"17","20","14"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-30",,,"0.00",,,"13","17","9"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-01-31",,,"0.00",,,"15","22","7"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-01",,,"0.00",,,"19","28","10"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-02",,,"0.03",,,"32","45","18"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-03",,,"0.13",,,"38","45","31"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-04",,,"0.00",,,"27","31","23"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-05",,,"0.02",,,"29","37","20"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-06",,,"0.00",,,"40","46","34"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-07",,,"0.02",,,"28","34","22"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-08",,,"0.00",,,"26","36","16"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-09",,,"0.00",,,"37","44","29"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-10",,,"0.00",,,"35","40","29"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-11",,,"0.00",,,"30","37","22"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-12",,,"0.00",,,"34","38","30"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-13",,,"0.00",,,"32","36","27"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-14",,,"0.00",,,"32","38","26"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-15",,,"0.00",,,"21","27","14"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-16",,,"0.00",,,"21","29","13"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-17",,,"0.00",,,"28","35","20"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-18",,,"0.00",,,"33","43","22"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-19",,,"0.00",,,"39","44","34"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-20",,,"0.14",,,"48","59","36"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-21",,,"0.01",,,"38","41","35"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-22",,,"0.00",,,"37","39","35"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-23",,,"0.01",,,"41","45","36"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-24",,,"0.01",,,"33","36","30"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-25",,,"0.00",,,"33","37","29"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-26",,,"0.00",,,"34","40","27"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-27",,,"0.00",,,"33","39","27"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-28",,,"0.00",,,"40","52","28"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-02-29",,,"0.00",,,"52","63","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-01",,,"0.05",,,"53","59","47"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-02",,,"0.04",,,"53","59","46"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-03",,,"0.00",,,"44","48","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-04",,,"0.37",,,"46","51","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-05",,,"0.03",,,"61","80","42"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-06",,,"0.00",,,"44","48","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-07",,,"0.11",,,"45","54","36"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-08",,,"0.05",,,"37","39","34"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-09",,,"0.10",,,"36","39","32"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-10",,,"0.00",,,"36","43","28"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-11",,,"0.13",,,"40","48","31"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-12",,,"0.00",,,"30","32","27"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-13",,,"0.00",,,"31","36","26"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-14",,,"0.02",,,"44","53","35"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-15",,,"0.00",,,"39","44","34"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-16",,,"0.12",,,,,
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-17",,,"0.03",,,"32","35","29"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-18",,,"0.02",,,"37","42","31"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-19",,,"0.00",,,"38","43","32"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-20",,,"0.49",,,"48","56","39"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-21",,,"0.00",,,"35","40","29"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-22",,,"0.00",,,"30","33","27"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-23",,,"0.00",,,"42","54","30"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-24",,,"0.21",,,"49","55","43"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-25",,,"0.33",,,"62","71","53"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-26",,,"0.36",,,"64","73","54"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-27",,,"0.04",,,"52","61","42"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-28",,,"0.01",,,"58","73","43"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-29",,,"0.31",,,"58","70","45"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-30",,,"0.45",,,"45","48","42"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-03-31",,,"0.21",,,"43","44","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-01",,,"0.38",,,"41","42","39"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-02",,,"0.30",,,"42","44","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-03",,,"0.00",,,"46","54","38"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-04",,,"0.01",,,"39","44","34"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-05",,,"0.00",,,"37","41","33"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-06",,,"0.00",,,"48","60","36"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-07",,,"0.00",,,"48","58","38"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-08",,,"0.04",,,"51","59","42"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-09",,,"0.00",,,"46","52","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-10",,,"0.00",,,"46","50","42"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-11",,,"0.00",,,"45","49","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-12",,,"0.27",,,"44","48","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-13",,,"0.56",,,"42","43","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-14",,,"0.04",,,"46","52","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-15",,,"0.00",,,"47","54","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-16",,,"0.00",,,"65","80","50"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-17",,,"0.00",,,"70","80","59"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-18",,,"0.00",,,"71","86","55"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-19",,,"0.02",,,"64","79","49"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-20",,,"0.01",,,"56","67","44"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-21",,,"0.26",,,"70","75","65"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-22",,,"0.03",,,"57","66","48"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-23",,,"0.03",,,"51","53","48"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-24",,,"0.01",,,"53","58","47"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-25",,,"0.41",,,"64","76","52"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-26",,,"0.02",,,"59","66","51"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-27",,,"0.19",,,"46","52","39"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-28",,,"0.00",,,"54","70","38"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-29",,,"0.00",,,"73","82","64"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-04-30",,,"0.24",,,"68","71","64"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-05-01",,,"0.20",,,"61","74","48"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-05-02",,,"0.85",,,"47","51","43"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-05-03",,,"0.00",,,"47","53","41"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-05-04",,,"0.03",,,"52","63","40"
"USW00004853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","2004-05-05",,,"0.02",,,"55","59","51"
